Datetime,IDNJW,IDNKA,IDNML,IDNNU,IDNPP,IDNSL,IDNSM,LAOXX,MMRXX,MYSPE,MYSSH,MYSSK,PHLLU,PHLMI,PHLVI,THACE,THANO,THASO,VNMCE,VNMNO,VNMSO,BRNXX,KHMXX,SGPXX
07/01/2015 13:00,24.816,19.176,7.05,6.768,50,32.994,38.07,0,19.6,38.8,44.8,15.8,46,49.8,90,37.6,0,52.2,27.1,28.5,50,8.6,63,36.4
07/01/2015 14:00,23.124,19.74,8.178,4.23,50,43.992,34.122,0,22,38.6,42,21.6,44.6,58.2,100,32.6,0,51.2,24.2,25.8,50,3.6,54.6,38.4
07/01/2015 15:00,20.868,27.918,10.434,5.922,50,50,31.302,0,23.4,40.2,24,22,46.8,68.6,98.6,24.6,0,44,23.3,27.4,50,0.6,48.2,39.8
07/01/2015 16:00,18.612,28.482,12.69,10.152,50,50,30.456,0,20.4,44.8,19.4,8.2,50.4,71.2,99.6,16.2,0,38.2,24.5,31.7,50,0.6,45.6,43
07/01/2015 17:00,16.92,23.124,13.254,13.536,50,49.068,33.276,0,20.1,49.4,23.4,2.4,51,72.8,100,10,0,35.4,28.4,37.4,50,2,46.8,48.2
07/01/2015 18:00,14.946,20.304,14.382,14.382,50,50,38.07,0,19.7,54.8,24.4,4.6,52.2,72.4,100,7,0,36.8,30,43,50,1,53.2,55.2
07/01/2015 19:00,12.972,24.534,18.048,12.126,50,50,43.428,0,19.2,56.4,22.6,8.2,54,70.4,100,6.8,0,38.4,29.3,44.2,49.4,0,52.6,59.4
07/01/2015 20:00,10.152,29.328,20.586,7.05,50,50,50,0,20.3,59,23,10,57.8,68.2,100,11,0,45,30.2,42.2,46.3,0,49,62.6
07/01/2015 21:00,8.742,32.712,19.458,3.384,50,50,50,0,22.9,60.4,17,3.2,50.2,61.6,85.8,20.6,0,51.2,30.6,44.3,44.7,0,42.2,59.4
07/01/2015 22:00,9.024,32.994,12.69,1.974,28.482,50,50,0,28.1,56.2,7.4,0.2,48.4,47.4,69.8,32.2,0,52.8,29.6,47.7,44.8,2.4,36.2,50.2
07/01/2015 23:00,8.178,19.458,25.098,1.128,19.176,50,44.838,0,34.1,48.6,1.6,2.4,43.6,40.2,72.2,40.2,0,55.4,25.5,48.5,42.2,9.6,31.8,40.8
08/01/2015 0:00,7.614,35.25,32.43,0.564,21.996,50,33.276,0,36.7,29.2,0.2,5.6,47.6,34,77.2,23,0,40.8,20.3,41.6,40,6.6,35.8,31
08/01/2015 1:00,7.05,50,36.378,0.564,25.662,50,24.252,0,12.3,39.8,0.2,0.6,45.6,26.4,67.6,27.6,0,41.8,35.8,45.5,44.2,1.8,57.2,29
08/01/2015 2:00,7.05,50,36.942,0.846,29.046,50,17.202,0,5.1,43,0,0.2,33.4,22.6,52.4,47.8,0,61.4,39,47.6,47.6,0.4,43,35.8
08/01/2015 3:00,7.05,28.482,23.97,0.846,36.096,50,26.508,0,8,49,0.2,0.2,22.4,20.4,41.4,34.6,0,69.6,38.1,40.5,48.7,0.2,25.8,41
08/01/2015 4:00,7.05,23.406,9.588,0.846,41.736,50,48.504,0,5.9,52.8,1.6,0,14.2,18.4,33.6,22.2,0,73,36.9,33.2,49.5,0,21.6,45.4
08/01/2015 5:00,7.332,31.584,3.102,1.128,35.532,50,50,0,14.1,53.2,5,0,8.4,15.4,26.4,14.6,0,72.2,36.2,29.4,50,0,21,46.6
08/01/2015 6:00,7.332,33.276,1.128,2.256,27.918,50,50,0,22,52.2,12.2,0,5,13.2,21.4,10.8,0,67.6,35.6,28.9,50,0,21,46.4
08/01/2015 7:00,7.05,19.176,0.846,3.948,29.046,50,50,0,24.1,48.2,15.2,0,4.4,11.6,18.6,9,0,60.2,35.7,31.7,50,0,21.2,46.6
08/01/2015 8:00,6.768,5.64,6.768,5.358,40.044,50,41.736,0,21.7,38.8,14.8,0,5.6,11,16.4,9,0,49.2,32.8,38.1,44.2,0,22.4,45.4
08/01/2015 9:00,9.588,1.692,13.818,6.486,50,50,21.996,0,18.8,35.6,17.6,0,7.6,10.6,15.2,11,0,38.6,23.9,43.7,30.4,0,24,44.6
08/01/2015 10:00,15.228,3.948,15.792,9.306,50,50,22.278,0,14.8,41,26.4,2.2,11.6,8.2,15.6,19.2,0,32,26.3,49.9,27.4,0,30.2,50.6
08/01/2015 11:00,20.022,12.69,13.254,11.562,39.48,50,24.534,0,7.2,48.4,29.6,9.8,14.8,5,17.4,27.4,0,37.2,25.5,50,26.4,0.2,39,58.8
08/01/2015 12:00,20.022,21.15,11.28,9.024,35.814,49.632,21.996,0,3.5,47.6,34.2,25,16,3.4,19.6,31.2,0,39.4,23.6,50,36.1,0.8,44.8,60.8
08/01/2015 13:00,19.74,23.124,11.844,5.358,34.968,47.376,19.176,0,2.4,48.4,31.6,39.2,15.2,4.6,21.2,28.4,0,38.8,22.5,50,46.8,2,46.6,60.4
08/01/2015 14:00,20.022,27.918,13.536,3.948,29.892,50,20.304,0,2.1,49.6,28,40.6,14,8.8,24,19,0,33,21.8,50,50,2.2,42.4,61
08/01/2015 15:00,19.458,27.636,18.894,4.512,30.738,50,16.638,0,4.8,47.6,25.2,23.6,14.2,15.4,26.8,9.6,0,29,23,50,50,1,35,57.4
08/01/2015 16:00,18.894,22.278,29.892,5.922,34.122,50,18.33,0,8.6,46.2,14,8.2,15.2,24.2,30.2,3.6,0,28.2,25.7,50,48.2,0.8,29,52.6
08/01/2015 17:00,18.33,19.74,39.762,7.05,36.096,50,17.202,0,12.1,46.8,7,1.4,16,36.8,32.4,1.6,0,28.4,25.8,50,42.9,1,23.6,54.2
08/01/2015 18:00,17.484,21.432,38.916,6.768,38.634,50,14.946,0,15.1,49,5,0,17.6,47,34,2.2,0,29.2,25,50,36.2,4.2,17.4,60.8
08/01/2015 19:00,15.228,25.662,28.2,7.614,37.224,50,16.92,0,17.5,53,9.4,0,21.8,49.8,39,5.2,0,29,30,50,34.1,18.6,13.8,71.4
08/01/2015 20:00,11.844,31.584,16.638,7.05,39.762,50,18.894,0,21.1,54.4,11,0,27.6,52.6,49,12.4,0,29.4,28.6,50,35,25.6,13.8,76.2
08/01/2015 21:00,8.742,31.584,6.768,4.512,31.302,50,22.278,0,24.3,53.8,12,4.2,29.6,52.8,57.8,20.4,0,30.2,27.8,47.3,34.7,18.6,15.4,75.6
08/01/2015 22:00,5.64,29.328,1.974,1.974,9.306,34.686,29.046,0,29.6,53.4,13.8,33.6,31.8,54.2,62.4,27.8,0,28.6,28.3,42,35,16.8,18,72.8
08/01/2015 23:00,2.82,11.844,0.564,0.564,17.766,29.046,37.506,0,32.5,50.4,4.8,29,27.2,47.8,63.8,33.4,0,25.4,28.2,37.6,36.4,8.8,19.6,66.6
09/01/2015 0:00,1.128,14.1,0.564,0,27.354,29.61,44.556,0,32.8,37.2,0.6,0.4,23,50.8,68.2,18,0,17,17.6,31.1,27.3,1,17.6,52.8
09/01/2015 1:00,0.564,23.124,1.128,0,31.584,30.456,50,0,10.1,56.2,4.2,0,16,52.8,62.2,7,0,20.4,30.6,42,42.9,1.2,48.6,52.6
09/01/2015 2:00,1.692,24.534,3.384,0,32.148,25.944,50,0,0.8,73.4,9.2,0,7.2,45.6,52.8,13.6,0,29.6,35.2,36.1,49.8,1.2,49.8,66.8
09/01/2015 3:00,2.538,20.868,5.358,0,37.788,22.842,50,0,1.5,80,10.2,0,2.4,38.8,42.4,19.8,0,40.2,34.7,26.4,50,1,35.6,78.2
09/01/2015 4:00,2.256,14.1,5.922,0.282,47.658,21.432,50,0,4.6,81.4,10,0,0.6,33,33.6,19.8,0,48.6,34.5,17,50,1.8,26.6,84
09/01/2015 5:00,5.922,13.536,5.922,0.564,49.914,21.432,50,0,11.1,80,12.2,0.8,0.4,28.2,26,18.4,0,51.6,34.2,9.4,50,4.4,22,83.4
09/01/2015 6:00,10.998,13.254,5.076,0.564,39.762,24.534,50,0,15.6,76.4,17.2,3.2,0.4,26.2,21.4,16.6,0,50.2,34.3,5.8,48.8,9,19.2,81.4
09/01/2015 7:00,15.792,9.024,3.102,0.846,48.786,30.174,50,0,16.6,73,19.8,4.4,0.6,26.8,20,15.2,0,46,35.7,5.1,48.6,10.6,19.6,79.6
09/01/2015 8:00,21.15,4.512,2.538,1.692,50,36.66,50,0,15.2,68.8,14.4,3.8,1.6,25.2,19.4,16,0,41.6,34.2,5.5,45.9,9.6,22.4,79.2
09/01/2015 9:00,23.124,2.538,1.974,1.974,50,39.762,50,0,13.1,62,18,7.6,3.4,27.8,19.2,19.8,0,38.2,26.1,6.6,30.5,10.8,27.4,78.2
09/01/2015 10:00,22.278,7.896,0.564,1.974,50,36.942,50,0,10.8,60,27.2,22.2,6.8,31.4,21.2,28.4,0,39.6,25.8,9.6,30.2,18.6,33.6,73
09/01/2015 11:00,19.176,17.202,0.564,1.128,50,29.892,50,0,5.1,66.8,34.6,38.6,11.6,34.6,25.4,35.8,0,46.2,26.7,12.6,42.5,24.8,38.6,73.8
09/01/2015 12:00,12.126,19.176,1.128,2.256,50,23.688,50,0,1.8,66,36.6,38.2,15.4,38.4,29.6,35.6,0,42.2,24.6,14.2,50,24.8,39.8,75.8
09/01/2015 13:00,6.204,14.382,1.41,3.666,50,21.432,50,0,0.7,65.6,38.4,33.4,17.4,42.6,30.6,26.6,0,41.6,24,13.5,50,25.2,36.4,78.4
09/01/2015 14:00,2.538,29.328,0.846,5.358,50,27.072,50,0,1.9,65,29,27.2,19.4,49.8,30.6,14.4,0,44,24.3,11.8,50,25.2,31.4,77.6
09/01/2015 15:00,1.974,41.454,1.41,7.614,50,29.046,50,0,6.9,65,35.4,27.4,20.8,55.6,29.8,5,0,45.2,23.2,9.4,50,24.4,26.4,80
09/01/2015 16:00,1.692,30.456,3.384,9.588,50,31.302,50,0,14.5,72.4,33.6,37,22.4,60,30.4,1.2,0,46.6,22.7,7.9,50,21.6,20.4,87.4
09/01/2015 17:00,1.974,9.87,3.666,13.254,50,30.738,50,0,19.2,76.2,16.8,55.6,22.8,61.4,32.8,0.2,0,49,21.7,6.5,50,23.2,19.2,93.2
09/01/2015 18:00,1.692,9.87,4.512,16.356,47.658,25.38,50,0,23.6,80.6,5,63.6,23.8,61,36.2,0.2,0,47.6,21.9,5.4,49.1,26.2,22.6,96.2
09/01/2015 19:00,1.692,14.946,5.358,16.074,38.634,25.098,50,0,26.6,82.4,12.8,43.4,25.2,58.8,37.4,0.4,0,46.8,22.2,3.9,44.7,29,28,99
09/01/2015 20:00,1.692,21.432,5.358,13.536,38.634,25.662,50,0,28.4,79,31.8,32.4,27,51.8,38.2,2,0,50.2,23,3.6,42.3,30.8,30.6,97.6
09/01/2015 21:00,1.692,27.354,4.23,9.024,34.968,20.868,50,0,31.6,69.8,44,30.4,28.4,45,40.2,6.4,0,54.4,22.3,3.5,40.1,31.2,28.8,89.4
09/01/2015 22:00,1.41,30.456,4.794,6.486,12.972,14.1,50,0,36.2,66.4,43.4,42.8,28.4,32.8,38.4,12.2,0,54.8,22.2,4.2,38.3,24,24.6,82.6
09/01/2015 23:00,1.128,7.332,5.64,3.666,9.87,16.92,50,0,38.8,63,8.2,44,20.6,23.6,36.4,16,0,50.6,19,5,34.6,14.6,22.4,81
10/01/2015 0:00,0.846,3.384,7.332,2.256,28.482,21.714,50,0,36.7,53.8,4.8,6.4,15.6,23,37,8.6,0,36.6,11.3,2.7,36.6,8.2,30.6,76.2
10/01/2015 1:00,0.846,9.024,10.434,3.666,35.25,18.33,50,0,11.8,89.8,12.6,0.8,12.4,23.6,31.8,1.4,0,31,19.3,1.3,44.2,11.6,64.2,92.8
10/01/2015 2:00,1.974,12.69,16.638,3.948,29.61,15.228,49.632,0,5.7,100,14.8,6,9,22.8,24.4,0.6,0,35.8,18.9,1.2,43.2,15.2,52.2,100
10/01/2015 3:00,3.102,6.768,25.38,6.204,33.558,16.92,48.504,0,9.3,100,15.2,6,5,19.4,17.8,1,0,32.8,16.8,1,44.4,16.4,32.6,100
10/01/2015 4:00,3.666,6.768,31.866,8.46,32.712,25.944,50,0,16.4,90.8,15.4,4.4,2.2,15.6,11.8,0.8,0,30.6,14.4,2.7,46.4,14.6,20.4,100
10/01/2015 5:00,3.384,9.024,34.122,9.024,25.38,43.71,50,0,23.2,77,15,2.8,1.2,12.8,7,0.4,0,28.8,12.8,3.4,48.5,14.6,13,91.8
10/01/2015 6:00,3.102,10.716,33.558,8.742,25.944,50,50,0,25.1,69,13,1.6,1.2,11,4.8,0.2,0,27.4,12.2,3.4,50,14.8,8.8,85.6
10/01/2015 7:00,2.256,10.716,30.456,6.768,30.174,50,50,0,21.1,66.4,10.8,0.8,2.2,8.8,4.4,0.2,0,27.2,13.2,2.7,50,12.4,7.8,82.8
10/01/2015 8:00,1.974,10.998,23.124,3.384,38.916,50,50,0,15.5,68.2,5.4,0,3.8,6.6,5,0.2,0,25.6,15.8,1.8,50,9.6,9.2,86.2
10/01/2015 9:00,3.102,17.484,17.484,2.82,50,42.864,50,0,10.3,62.2,4.8,0.2,7,5.4,6.8,0.4,0,24,16.7,11.6,50,12.6,12.8,86
10/01/2015 10:00,5.358,26.226,18.048,2.538,50,31.584,50,0,6.6,58.2,28.4,2.8,9.8,3.8,8.4,1.8,0,26.8,22.3,37.6,50,21,18.6,79.6
10/01/2015 11:00,6.486,31.302,28.482,2.256,47.376,38.634,44.556,0,2.1,73.4,42.6,8.2,10.8,2.4,10.6,2.8,0,30,21.1,50,50,25.8,27,86.4
10/01/2015 12:00,5.358,50,47.094,1.128,40.89,50,39.198,0,1.6,71,35,16.4,11.8,1.8,12.8,2.8,0,30.8,17.5,50,50,24.6,37,88.8
10/01/2015 13:00,5.076,36.378,50,0.564,37.224,50,36.942,0,0.7,65,31,33.4,13.4,1.6,15.2,2,0,29,14.2,50,50,24,41,88.8
10/01/2015 14:00,6.486,40.608,50,0.846,31.02,50,36.378,0,3.9,62.6,29,46.2,15.4,1,18.2,0.8,0,26.6,12.3,50,50,30.8,35.2,86.8
10/01/2015 15:00,6.768,43.71,50,1.128,31.302,50,33.84,0,10.6,59.2,29,48.6,17.2,1,21.2,0.2,0,24,12.1,50,50,35,26.6,81
10/01/2015 16:00,5.922,36.942,50,1.692,34.686,50,31.866,0,17.6,56.2,32.6,53,19.8,1.8,22.6,0,0,21,12.5,50,50,29.6,19.8,76
10/01/2015 17:00,4.794,37.506,47.376,2.256,33.558,50,32.148,0,22.5,55,44.2,46.2,23.2,3.4,22.8,0.4,0,19.4,13.5,50,50,31.2,13.4,74
10/01/2015 18:00,3.666,41.172,37.224,3.102,33.276,50,31.866,0,23.3,53,39.8,49.8,28,7,23.6,1.2,0,19.8,15.5,50,46,29.8,9,72.4
10/01/2015 19:00,2.538,43.428,27.072,3.666,33.558,50,31.584,0,22.8,51.6,35,66.6,33.4,13.6,25.4,1.8,0,21,19.5,50,39,22.8,7.6,70
10/01/2015 20:00,3.102,43.71,20.304,3.102,36.378,50,32.994,0,24.9,52.4,32.6,57.8,38.4,23.2,28.2,1.6,0,22.4,24.3,50,34.5,20.4,9,68
10/01/2015 21:00,2.538,43.428,21.714,2.538,34.122,40.89,34.122,0,27.4,56.4,27.2,62.8,43.8,35.8,31.4,0.4,0,26.6,27.2,50,32,26.6,11,69.6
10/01/2015 22:00,1.128,46.53,26.226,2.538,14.1,29.61,36.942,0,31,58,28.4,47.2,46.6,42.2,32.8,0,0,31.8,29,50,32.3,26.2,13,73.2
10/01/2015 23:00,0.282,32.43,30.174,1.692,2.256,49.35,41.454,0,33.9,53.2,8.6,15.4,39,40.2,32,0.2,0,38.4,27.9,50,34.5,19.8,18.4,72.2
11/01/2015 0:00,0,25.944,37.788,0.564,1.41,50,45.402,0,34.1,33.4,12.8,3.4,34.4,44.2,32.2,1,0,37.2,26.3,50,35.6,11.6,18.4,57
11/01/2015 1:00,0.282,46.812,34.404,0.564,3.666,50,50,0,10.6,56.4,16.2,0.2,31.4,41.4,27.2,0.6,0,40.2,34,50,38.6,17,21.8,65
11/01/2015 2:00,1.128,50,26.226,0.846,5.076,50,50,0,2.8,58.2,15.6,1.4,30.4,38.8,21,2.4,0,56,39.1,50,40,22.6,18.6,65.2
11/01/2015 3:00,1.692,50,29.61,0.846,8.742,50,50,0,3.5,55,17.8,4,30.6,37.6,16,7.8,0,64,45.3,40.1,42,27.4,20.8,63.4
11/01/2015 4:00,1.974,50,33.558,0.282,17.766,50,50,0,8.6,51.6,22,7.4,30.8,37.8,13.6,13,0,68,47.7,23.3,45.4,31.2,29.2,61.6
11/01/2015 5:00,1.974,50,31.584,0.282,21.15,50,50,0,13.8,46.8,25.8,7.6,31,39,12.8,16.8,0,68.2,49.2,13.5,49.1,33.4,36.4,57
11/01/2015 6:00,3.948,50,34.686,0,16.638,50,50,0,15.3,41.8,30.4,7.6,31.4,39.8,13.8,18.2,0,64.2,50,7.7,50,33.8,41,50.2
11/01/2015 7:00,6.486,45.684,37.506,0,12.408,50,50,0,13.8,37.8,29.6,5.2,30.2,37.4,17.8,18.6,0,54.4,50,4.9,50,33.2,45.4,44.2
11/01/2015 8:00,9.588,25.662,33.558,0,19.176,50,49.632,0,13.4,36.2,21,1.4,26.8,31.2,23.6,19.4,0,45.6,49.6,3.7,50,36.8,52.2,41.4
11/01/2015 9:00,14.946,15.792,33.84,0,30.456,50,50,0,14,34,25.2,0.4,23.6,23,32.4,22.2,0,36.8,43.1,3.3,50,43.6,62.2,40.2
11/01/2015 10:00,20.304,19.74,41.736,0,32.43,50,50,0,13.6,36,36,3.2,18.6,21.2,41,27,0,38.8,36.2,3.6,50,59.6,79.6,44
11/01/2015 11:00,23.406,26.79,44.274,0,36.66,50,50,0,8.9,51.8,43.2,5.2,14.2,24.2,49.8,27,0,48.2,32.5,6,50,75.2,97.8,55.2
11/01/2015 12:00,20.586,34.686,43.146,0,35.25,50,50,0,2.5,61.8,35.2,6.4,13.2,32,57.4,19.6,0,46.8,29.4,6.3,50,86.4,100,62.6
11/01/2015 13:00,15.228,29.046,50,0.282,35.25,50,50,0,1.3,61.2,39.6,10.6,15.8,44.4,60,9.6,0,40.2,28.4,7.9,50,90,100,66.4
11/01/2015 14:00,11.844,26.508,50,0.846,35.532,50,50,0,2.5,60,41.8,5,23.6,61,62.2,2.4,0,35.8,28,9.6,50,91.4,100,67.2
11/01/2015 15:00,11.562,19.458,50,1.692,36.096,47.94,50,0,4.6,58.8,48.2,7.2,35.4,64.6,64.2,0.6,0,33.4,28,11.5,50,85.2,99.6,65
11/01/2015 16:00,12.408,23.406,50,3.102,41.454,47.376,50,0,11.3,64,49.8,30.6,45.4,66.8,65.6,0.8,0,30,26.6,12.9,50,73,100,65.4
11/01/2015 17:00,12.69,25.098,50,4.794,47.094,44.274,50,0,17.9,68.2,42.2,30.4,48.6,64.8,67.2,2.4,0,26.4,26.3,16.3,50,74.8,100,69.4
11/01/2015 18:00,12.69,33.276,50,6.204,50,43.71,50,0,19.6,67.4,34.8,20.8,49.4,65,73.4,4.6,0,26.8,25.8,21,50,72.2,100,70
11/01/2015 19:00,12.126,40.89,50,5.64,50,43.71,50,0,15.6,67,29.6,15.8,53,65.6,83.6,7.4,0,26.6,27.7,26.6,50,70.8,100,69.8
11/01/2015 20:00,10.998,45.966,45.966,3.948,50,45.402,50,0,19.8,66.6,26.8,21,56.6,64,90.2,8.2,0,26.6,30.8,29.8,50,79,95.2,72.4
11/01/2015 21:00,9.306,47.94,38.352,1.974,50,50,50,0,23.3,67.4,21,24.2,62.2,67.4,91.8,14.4,0,28.4,30.6,30.5,50,64.4,84,73.8
11/01/2015 22:00,7.896,40.89,27.354,1.128,49.068,50,50,0,19.9,70.6,14,24,65.2,67.6,90.2,20.6,0,30.8,29.1,31.2,50,43.4,78.6,76.4
11/01/2015 23:00,5.64,21.996,20.586,0,27.072,50,50,0,20.4,72.2,4.2,22.4,55.6,79.2,98.8,28,0,33.2,25.3,30.9,50,22.6,66.8,76.4
12/01/2015 0:00,5.076,36.378,22.56,0,40.608,50,50,0,21.8,55.4,1.8,17,55.6,90,100,22,0,21.6,19.3,15.9,50,6.4,44.8,71
12/01/2015 1:00,5.076,50,24.534,0,50,50,49.35,0,12.3,71.2,13.6,8.4,53.2,94,100,20,0,24.8,36,8.6,50,6.6,70.4,79
12/01/2015 2:00,6.204,50,29.892,0,50,50,47.376,0,11.8,100,18.4,7.4,46.2,95.2,98.8,21,0,32.4,36.2,3.4,50,6,59.6,97.2
12/01/2015 3:00,6.768,50,43.71,0,50,50,49.632,0,19.1,100,24.6,8.2,36.6,94.8,84,21.2,0,37.2,35.7,1.1,50,5.2,43.4,100
12/01/2015 4:00,6.486,50,50,0,50,50,50,0,25.4,91.4,35.8,3.8,27.4,96.4,69.6,19.2,0,49,35.3,0.3,50,6.6,34,100
12/01/2015 5:00,6.204,50,50,0,46.53,50,50,0,28.6,81.6,46.2,4.4,20.6,97.6,58.8,16.8,0,62,33.9,0.5,50,11.4,28.8,93.8
12/01/2015 6:00,5.922,50,50,0,28.482,50,46.248,0,29.1,74.8,45.6,6.6,17.2,98.6,54,14.8,0,80,32.6,0.7,50,18.6,26,86.6
12/01/2015 7:00,7.896,32.994,50,0.282,16.356,50,38.352,0,26.4,72.6,35.2,9.2,18.6,96.8,55,13.6,0,98.2,31.6,0.5,50,21,26.6,84.2
12/01/2015 8:00,12.972,10.998,50,0.282,27.636,50,34.404,0,23.3,76,23.2,9.8,24.2,82,55.6,12.4,0,100,30.1,0.3,50,21,30,86.4
12/01/2015 9:00,18.33,8.178,50,0,32.148,50,37.506,0,20.2,74,25.2,9.8,39.2,77.2,56.6,10.6,0,100,24.3,1.3,50,23.8,36,89.8
12/01/2015 10:00,19.176,15.51,50,0,37.506,39.762,38.352,0,16.9,79.6,26.6,10.2,62.6,96.2,66,10.8,0,89.2,25.8,4.7,50,32.6,47.8,94
12/01/2015 11:00,14.382,21.996,50,0,42.582,31.584,41.454,0,15.6,81.4,32,7.2,69.8,100,72.4,11.8,0,84.6,22.8,10,50,35.8,62.2,95.4
12/01/2015 12:00,12.126,25.098,50,0,48.222,23.97,45.684,0,19.1,73.4,39.6,2.6,64.8,100,76.2,12.2,0,75.8,22.8,14.1,50,41,69.6,93.4
12/01/2015 13:00,8.742,24.534,49.914,0,50,20.304,50,0,23.7,66.8,35.8,0.4,64.4,100,80,10.8,0,66.4,22.9,15.5,50,39.4,66.4,89.6
12/01/2015 14:00,5.922,19.176,49.068,0,50,28.764,50,0,28.4,63.2,37.4,0,63.8,100,86.4,6.2,0,61,22.9,14.9,50,31.2,59.6,83
12/01/2015 15:00,4.23,13.254,47.094,0.282,50,33.276,50,0,28.3,63.4,33.6,2.2,64.4,100,96.6,2.6,0,58.2,23.1,13.8,50,29.4,51.4,79.6
12/01/2015 16:00,3.102,17.202,50,1.128,50,34.968,50,0,25.4,66.4,30.8,4.2,65.6,100,100,1,0,61.2,25.2,14.1,50,28,48,81.8
12/01/2015 17:00,2.82,25.662,50,2.82,50,33.558,50,0,23.3,70.4,31.2,5.2,65,100,100,0.4,0,62,26.9,17.7,50,27,55,86.6
12/01/2015 18:00,4.23,25.662,50,4.512,50,37.224,50,0,29.1,70.8,30,6,67.2,100,100,0.2,0,60.6,25.9,22.9,50,26.2,67,91.8
12/01/2015 19:00,5.64,23.97,50,5.076,50,29.892,50,0,24.3,69.6,37,4.2,71.6,100,100,0.4,0,57.8,27,28,50,21.2,79,92.8
12/01/2015 20:00,7.332,31.02,50,4.794,50,24.252,50,0,16.4,69.8,34,1.2,73.4,100,100,2,0,56.4,30.2,35.5,50,17,83.8,98.2
12/01/2015 21:00,6.486,33.276,50,4.512,39.762,23.124,50,0,16.7,75.4,32.2,1,74.2,100,100,5.6,0,56,32.8,40,50,14.6,81,100
12/01/2015 22:00,4.23,25.098,41.736,7.05,18.894,19.74,50,0,17.4,78,37.2,5.6,74,100,99.6,10,0,55.6,33,45,50,19.6,77.2,99.8
12/01/2015 23:00,3.102,9.588,37.506,3.666,13.818,10.152,46.53,0,16.3,81.4,19.8,8,69.8,100,100,16.8,0,58.2,33,49.8,50,23.6,74,93.6
13/01/2015 00:00,1.974,22.56,40.89,2.82,38.07,9.588,38.916,0,14.6,66.4,12.6,0.4,75,100,100,12.4,0,47.4,33.5,46.9,50,23.6,73.4,79.6
13/01/2015 01:00,1.128,23.97,43.428,2.538,37.788,26.79,36.096,0,8.7,69.2,30.8,0.4,79.2,100,100,13.6,0,53.4,43.7,47.5,50,25.4,100,80.6
13/01/2015 02:00,0.846,29.61,46.53,1.974,42.864,49.068,43.992,0,6.8,84.4,39,0.4,73.4,100,100,40.8,0,80.2,47.5,50,50,29,96.8,90
13/01/2015 03:00,1.41,32.148,48.222,0.846,45.402,50,45.402,0,8.6,78.2,45.4,0,68.6,100,100,48.2,0,86.4,49.3,50,50,38.6,71.6,86.4
13/01/2015 04:00,2.256,31.302,45.402,0,49.632,50,43.992,0,16.1,68.6,51.8,0,67.2,100,100,37.6,0,85.6,50,41,50,42.2,54.4,78.2
13/01/2015 05:00,3.384,29.61,37.224,0.282,46.812,50,47.094,0,21,59.6,48.2,0,66,100,100,23,0,80.4,50,28.7,50,47.8,43.8,68.2
13/01/2015 06:00,6.204,30.456,24.816,0.564,42.018,50,45.684,0,24.9,51.4,34,0,65,100,100,12.2,0,74.8,49.7,20.1,50,57.8,36.4,57.6
13/01/2015 07:00,10.716,26.226,12.972,0.846,39.198,50,43.428,0,25.1,46.2,24.8,0.2,64.6,100,100,6.8,0,69.4,48.4,16.8,50,59,33.4,49.4
13/01/2015 08:00,15.792,17.202,4.512,0.564,41.736,40.044,41.454,0,20.9,46.2,22.8,0.6,64.8,100,99.6,5.4,0,65.2,47.1,14.4,50,54.8,34.2,45.4
13/01/2015 09:00,14.382,13.254,1.974,0.564,38.07,25.944,43.992,0,15.7,50.2,29.6,0.4,72.8,100,99.2,6.4,0,60.6,39.1,11.4,50,58.8,38.6,49
13/01/2015 10:00,12.408,10.998,1.41,0.282,23.97,21.714,50,0,11,55.4,34.8,3.4,86.8,100,100,9.4,0,59.6,36.6,8.6,50,63.2,50.2,58.6
13/01/2015 11:00,12.972,18.33,1.128,0.282,18.894,16.074,50,0,4.6,76.2,33.8,13,88.6,100,100,10.2,0,70.4,34.9,8.9,50,61.6,61.8,78
13/01/2015 12:00,14.1,26.79,1.128,0.282,12.69,12.126,50,0,11,75.2,28,18.8,86.8,100,100,9,0,74,34,6.9,50,57.8,68.2,89.4
13/01/2015 13:00,16.638,34.686,1.41,1.692,9.87,11.844,50,0,12.3,76.6,18.8,20.6,87.2,100,100,7.6,0,68.2,32.9,5.4,50,51.8,69.6,97
13/01/2015 14:00,21.996,30.456,1.692,3.666,17.484,12.126,50,0,9.1,82.2,10.8,16.6,88.4,100,100,7.2,0,66.6,30.9,3.9,50,66,69.6,100
13/01/2015 15:00,32.148,34.968,2.256,7.05,26.508,11.562,50,0,6,82.4,5.4,8.2,93.8,100,100,7.8,0,61.6,30.4,4.1,50,72.2,72.2,100
13/01/2015 16:00,46.53,28.2,2.538,10.434,31.584,10.152,50,0,17.5,80,12.4,4.4,97.6,100,100,9,0,56.2,32.9,3.6,50,66.6,78.6,100
13/01/2015 17:00,50,20.304,2.538,13.818,39.48,8.178,50,0,26.7,78.2,28.2,1.2,98.2,100,100,8.6,0,50.2,34.8,3.4,50,56.6,89.4,100
13/01/2015 18:00,50,21.432,1.692,16.074,46.248,7.332,50,0,27.2,75.8,39,0.2,97,100,100,4.6,0,43.8,33.6,2.8,50,43,92,100
13/01/2015 19:00,50,14.382,1.128,17.202,50,6.768,50,0,19.7,71,36.4,11.4,95.2,100,100,0.6,0,37.2,34.1,2.1,50,36.4,91.2,100
