Datetime,AS-BRN-XX,AS-IDN-JW,AS-IDN-KA,AS-IDN-ML,AS-IDN-NU,AS-IDN-PP,AS-IDN-SL,AS-IDN-SM,AS-KHM-XX,AS-LAO-CE,AS-LAO-NO,AS-LAO-SO,AS-MMR-XX,AS-MYS-CE,AS-MYS-EA,AS-MYS-NO,AS-MYS-SH,AS-MYS-SK,AS-MYS-SO,AS-PHL-LU,AS-PHL-MI,AS-PHL-VI,AS-SGP-XX,AS-THA-CE,AS-THA-NE,AS-THA-NO,AS-THA-SO,AS-VNM-CH,AS-VNM-NC,AS-VNM-NO,AS-VNM-SC,AS-VNM-SO
23/07/2015 16:00,1.3,9.964,25.568,46.812,13.348,21.996,21.996,31.49,0.1,1.1,3.8,0.5,23.1,5.6,3.4,6.2,17.8,25.6,8.7,1.7,1.8,0,2.8,22.5,0,8.1,1.6,6.9,7.3,17.1,0.2,13.1
23/07/2015 17:00,0.1,9.118,27.072,46.624,13.16,15.792,28.388,26.226,0,0.9,2.2,0.7,16.1,7.2,3.9,7.3,3.8,12,9.6,2.3,2.1,0,3,17,0,6.3,1.5,5.7,5.3,15.8,0.1,10.8
23/07/2015 18:00,0.1,11.75,27.636,45.872,13.912,8.648,27.448,22.372,0,0.6,0.8,1.1,13.7,8.7,4.6,8.2,2,3.7,10.1,2.2,1.8,0,3,12.5,0,6.3,1.4,5.1,3.5,14.1,0.1,9.5
23/07/2015 19:00,0,14.852,30.268,46.812,14.288,2.632,29.14,19.364,0,0.4,0.2,2.1,12.1,9.5,5.4,9.3,4.7,3,9.9,2.2,1.9,0,2.6,9,0,6.9,1.3,6,1.8,11.8,0.1,8.8
23/07/2015 20:00,0,16.92,31.96,47.94,14.288,2.444,41.172,17.202,0,0.6,0,5.4,10.3,9,6.3,11.8,6.6,9.1,9.6,2.5,2.3,0,2.2,6.8,0.1,8.3,1.1,8.3,0.6,8.8,0.4,9.3
23/07/2015 21:00,0.1,17.954,27.448,49.444,15.416,4.324,49.632,16.732,0.1,0.7,0,11.4,8.5,4.6,3.5,9.9,4.9,5,7.6,3.3,2.3,0,1.3,5.7,1.4,10.2,1.2,8.4,0.1,6.2,1.1,11.1
23/07/2015 22:00,0.3,18.33,24.628,47.188,18.612,1.692,49.444,17.39,0.2,1.3,0,11.9,7.1,1,1.4,7.4,3.5,0.3,5.5,4.1,1.7,0,0.8,4.2,5.6,12.4,1.6,4.9,0,3.9,0.9,13.3
23/07/2015 23:00,0.3,18.236,15.792,66.552,15.604,1.128,43.24,20.774,0,1.6,0,2.5,4.8,0.2,0.9,6.1,0.7,0.2,4,4.2,0.8,0.1,0.5,2.2,6.1,14.1,2.8,0.1,0.8,2,0.1,14.2
24/07/2015 00:00,0,24.346,13.348,89.676,14.288,1.316,60.348,23.876,0,0,0.1,0.1,10.1,0,3.2,3.5,0.2,0,1.4,3.7,0.1,0.1,0.1,0.9,0.8,14.5,2.3,0.1,4.8,1.9,0,16.9
24/07/2015 01:00,0,23.312,23.124,89.112,14.852,1.504,79.9,26.414,0,0.2,0.1,0.1,13.3,0,2.9,2.3,0.2,0,1.9,2.8,0,0.1,0.1,0.9,0.3,13.9,2.5,0.1,4.6,2.1,0,19.3
24/07/2015 02:00,0,20.68,25.568,85.916,15.04,2.256,74.824,27.824,0,0.6,0,0,11.3,0.1,0.8,0.5,0.4,0,1,2.4,0,0.1,0,0.3,0.3,13.4,2.8,0.1,1.3,3.1,0.1,19.3
24/07/2015 03:00,0,18.894,27.26,79.524,13.16,2.632,65.8,27.636,0,0.1,0,0,9,0.1,0.5,0.1,0.9,0,0.6,1.5,0,0.2,0,0.2,0,15.1,2.2,0.1,0.3,4.9,1.3,17.7
24/07/2015 04:00,0.1,18.8,26.696,71.252,11.092,3.572,59.22,27.636,0,0,0,0,7,0,0.4,0,1.2,0,0.4,0.9,0,0.4,0,0.3,0,18.8,1.1,0.1,0.3,6.5,4.9,14.6
24/07/2015 05:00,0.2,20.304,24.628,62.416,11.28,4.136,52.452,27.354,0,0,0,0,5.6,0,0.2,0,1,0.2,0.2,0.7,0,0.6,0,0.5,0,21.4,0.2,0.2,0.6,8.3,8.3,11.9
24/07/2015 06:00,0.1,23.594,15.416,54.708,12.408,4.324,46.624,27.542,0,0,0,0,4.9,0.2,0.2,0,0.7,0.3,0.2,0.4,0,1,0,0.8,0,21.3,0,0.5,1.5,9.5,10.4,10.1
24/07/2015 07:00,0.1,28.67,11.28,43.804,16.544,4.136,40.796,27.824,0,0.3,0,0,4.3,0.8,0.1,0,0.3,0,0.2,0.1,0,2.1,0,1.1,0,21.3,0,1.5,3.5,9.3,12.6,10
24/07/2015 08:00,0.1,36.284,13.724,34.78,21.996,11.28,33.276,28.294,0,1.1,0,0,3.2,1.4,0,0,0.2,0,0.1,0,0,3.4,0,1.4,0,20.8,0.1,4.1,5.6,8.4,14.2,10.7
24/07/2015 09:00,0.2,42.394,15.604,30.08,22.372,27.072,21.244,28.952,0,1.7,0,0,3,2,0,0.1,0.4,0,0.2,0,0,2.8,0.1,1.7,0,20.1,0.7,7.1,7,9.7,12.2,12
24/07/2015 10:00,1.1,41.078,14.664,34.216,27.26,25.38,19.176,29.516,0,3.4,0,0.2,3.4,1.7,0.1,0.1,3.5,0.4,0.3,0,0,1.6,0.2,1.8,0,19.1,1.9,12,7.9,16.3,10.1,13.5
24/07/2015 11:00,2.6,35.344,12.784,37.788,31.584,16.732,18.424,30.926,0,6.8,0,0.1,3.7,1.6,0,0.2,8.2,4,0.1,0,0,0.5,0.3,2.9,0,18.4,3.6,16.6,12.6,25.5,9,15.2
24/07/2015 12:00,2.1,28.764,12.032,38.164,37.036,21.056,18.048,30.456,0.1,8.2,0.1,0.2,3.4,1.9,0,0.1,10.6,9,0,0,0,0.1,0.2,5.4,0,18.2,4.1,12.7,17.1,32,7.2,15.6
24/07/2015 13:00,0.7,21.338,24.44,37.412,40.044,17.484,19.74,28.67,0.5,5.8,0.4,0.3,3.5,2.8,0,0,10.6,11.2,0,0,0,0,0,7.7,0,15.8,3.1,7.2,18,32.5,4.5,14.9
24/07/2015 14:00,0.1,15.792,30.644,35.72,42.864,15.416,26.696,27.542,1.2,2.4,1.4,0.4,5.1,3.5,0,0,7.6,11.4,0,0.1,0,0,0,9.3,0.1,9.2,1.9,3.9,15.3,30.5,3.7,13.7
24/07/2015 15:00,0,14.476,29.704,34.404,40.608,12.596,33.652,26.79,2.7,0.7,3.8,0.6,9.4,3.9,0,0,3.9,9.9,0,0,0,0,0,10,0.2,7.1,0.8,2.8,11.9,28.3,2.9,12.3
24/07/2015 16:00,0.1,14.382,34.592,36.284,40.044,10.34,40.044,26.038,4.6,1.1,6.5,0.9,16.4,3.6,0,0,2.8,12,0.1,0,0.1,0,0,10.4,0.8,6.2,0.2,2,9.6,25.8,1.6,11.2
24/07/2015 17:00,0.2,15.886,26.696,39.104,43.052,8.46,50.196,24.816,6.3,4.5,7.1,0.7,19.6,2.5,0,0,2.8,20.2,0.2,0,0.2,0,0,9.9,1.6,7.1,0.1,1.7,7.8,23.3,0.6,10.4
24/07/2015 18:00,0.5,20.21,19.928,40.232,44.18,8.46,63.732,23.594,7.1,10.9,6.4,0.2,17.6,1.1,0,0.1,2.1,25.9,0.4,0.2,0.3,0,0.1,9,2.3,9.3,0.1,1.6,5.9,20.6,0.1,9.7
24/07/2015 19:00,0.8,27.166,30.644,42.3,50.76,17.672,75.2,22.842,7,17.1,5.3,0.1,12.3,0.3,0,0.2,1.8,26.4,0.3,0.3,0.3,0,0.1,7.7,2.6,12.1,0,1.7,4.8,17.9,0,8.9
24/07/2015 20:00,0.6,31.678,39.668,41.736,56.776,28.388,81.216,22.842,6.7,19.6,3,0.1,9.5,0.1,0,0.7,2.1,25,0.1,0.6,0.2,0,0.1,6.1,2.9,14.5,0.1,2.4,4.6,14.5,0.1,8.7
24/07/2015 21:00,0.2,32.806,39.668,40.044,56.776,25.944,81.968,21.714,6.3,15.2,0.7,0.2,8.1,0.1,0,1,3.1,18.6,0.1,0.5,0.2,0,0,2.9,1.8,16.7,0.1,2.3,4,9.9,0.1,8.4
24/07/2015 22:00,0,31.96,34.404,34.968,53.016,6.392,74.072,21.432,5.5,10.8,0,0.7,7.6,0.4,0,1.8,4.8,9.7,0.1,0.2,0.2,0,0.1,0.4,0.5,18.5,0.2,1.7,3.6,6,0.2,8.4
24/07/2015 23:00,0,28.2,14.476,33.088,45.496,8.648,66.74,22.936,2.5,3.5,0,0,5.8,1.6,0,1.7,1.4,2.2,0.2,0.1,0.1,0,0.2,0,0,19.6,0.3,0.6,1.2,3.2,0.1,7.9
25/07/2015 00:00,0,31.396,11.092,54.708,56.4,17.296,64.86,23.124,1.2,0.9,0,0,4.1,3.7,0,1.2,0.8,0.5,0.1,0.1,0,0,0.2,0,0,19.5,0.3,0.4,0.1,4.7,0,8.3
25/07/2015 01:00,0,30.832,16.356,66.74,55.272,19.364,58.092,25.38,1.3,0,0,0,3.4,7.9,1,2.3,1.5,0.6,0.1,0,0.1,0,0.3,0,0,18.7,0.4,0.3,0,5.1,0.1,7.9
25/07/2015 02:00,0.1,29.516,29.892,69.184,47.752,19.364,50.76,26.978,1.3,0,0,0,3.2,10.9,2.4,1.8,2,0.9,0.1,0,0.2,0,0.6,0.2,0,17.6,0.4,0.3,0,4.8,0.1,6.8
25/07/2015 03:00,0.5,29.704,32.524,66.364,43.052,18.988,41.36,28.952,1.2,0,0,0,5.1,10,3.4,0.8,1.9,1.7,0.2,0,0.2,0,1.4,0.3,0,16.9,0.2,0.6,0,5.1,0.1,5.8
25/07/2015 04:00,1.7,31.02,28.764,63.356,38.164,17.86,32.9,28.67,1.1,0,0,0,9.4,6.2,2.2,0.2,1.1,2,0.6,0,0.3,0,2.3,0.1,0,18,0.1,1.2,0,6.1,0.5,5
25/07/2015 05:00,3.5,32.9,21.244,58.844,34.216,12.408,28.764,27.166,0.5,0,0,0,15.1,5.4,0.8,0.2,0.8,3.2,1.3,0,0.3,0.1,2.7,0.1,0,19.6,0.1,2.1,0,7,1.5,4.8
25/07/2015 06:00,5,35.25,15.04,55.084,31.396,7.332,27.072,25.568,0.1,0,0,0,20.1,8.1,0.7,0.6,0.8,3.1,1.9,0,0.2,0.5,3,0.1,0,20.2,0.7,3.6,0.4,7.4,3.3,5.5
25/07/2015 07:00,5.5,38.352,9.212,50.948,31.02,6.016,25.944,23.97,0,0,0.1,0,23.2,12.3,0.9,1.1,1,0.5,2.9,0,0.1,1.1,3.1,0,0,20.1,1.8,5.9,2.2,7.2,5.6,7
25/07/2015 08:00,5.4,42.864,5.076,39.292,29.704,8.46,24.064,22.278,0,0,0.1,0,22,14.1,1.7,1.3,0.9,0,3.5,0,0.1,1.5,2.8,0,0,20.1,3.3,8.9,5,6.9,7.2,8.5
25/07/2015 09:00,6.9,48.504,7.708,29.14,25.568,18.612,20.68,20.868,0,0,0.2,0,17.5,12.3,2.5,1.5,3.2,0.1,3.1,0,0.1,1.5,1.8,0,0,19.4,5.7,11.5,6,8.6,6.4,11
25/07/2015 10:00,9.6,47.564,17.484,27.824,25.944,15.792,18.988,20.022,0.1,0.2,0,0,10.7,10.7,2.7,2,8.4,2.6,2.5,0,0.3,1.9,1.2,0.1,0.1,18.2,7.7,19.2,6.2,12.7,6.9,14.1
25/07/2015 11:00,9.7,42.77,21.808,32.336,25.756,15.416,14.852,23.5,0.3,1.8,0,0.1,6.5,11.7,3.8,2.5,11.8,9,1.7,0,1.3,2.3,0.8,0.6,0.4,16.7,9.8,30.5,9.3,20.7,8,19.4
25/07/2015 12:00,8.2,35.344,21.62,38.164,23.688,15.604,12.032,23.97,1,4.1,0,0.5,8.7,13.3,6,2.6,12.1,13.6,0.7,0,2.7,2.4,0.3,3.8,1.7,15.4,11.2,28.6,12.3,27.6,4.5,25.1
25/07/2015 13:00,5.1,27.824,15.792,41.736,22.748,17.484,10.716,26.884,2.8,4.4,0,2.2,11.3,14.6,7.4,2.6,9.8,17.1,0.7,0,3.7,2.3,0.5,10,4.1,13.1,11.5,25.9,13.8,30,1.8,29.5
25/07/2015 14:00,1.6,20.962,18.048,36.848,21.62,14.664,10.904,28.388,6.8,3.9,0,4.8,12.5,16,6.8,2.6,10.2,12.2,1.9,0,4.1,2.2,1.7,16.5,6.7,11.8,11.8,22.2,13.3,30,0.5,32
25/07/2015 15:00,1.8,18.33,15.604,39.292,21.62,11.844,12.408,29.234,11.8,3.9,0,6,11.7,18.9,4.6,2.5,14.6,3.7,2.4,0,3.9,1.6,2.1,19.6,9.7,10.2,11.3,17.6,11.6,27.7,0.1,29.7
25/07/2015 16:00,5.4,16.732,19.176,49.444,22.184,9.212,12.784,28.106,15.7,7,0,5.7,9.8,23.6,3,2.8,14,4.7,2.2,0,3.2,0.8,1.6,19.2,13.6,9.4,9.1,14.8,10.2,23.5,0,26.9
25/07/2015 17:00,7.4,16.168,24.064,51.7,22.936,5.828,12.408,25.38,16.8,13.6,0.9,4.9,6.7,30.2,4,3.8,12.5,10.4,3.4,0,2,0.3,1.3,17.3,17.6,9.3,6.4,13.3,9.3,19.4,0,23.9
25/07/2015 18:00,5.4,15.792,26.132,50.76,24.252,7.52,14.476,22.56,15.1,19.9,1.8,4.1,2.7,36.1,7.7,7,10.7,5.1,6.8,0.1,1.1,0.1,1.7,14.7,19.5,10.7,3.9,11.6,8.2,16,0,19.3
25/07/2015 19:00,2.4,16.45,26.132,52.264,25.004,10.528,16.168,20.586,12.3,20,2.2,3.8,1.5,42,11.3,11,10.7,0,11.4,0.1,0.7,0.2,2.4,12.2,19.2,14.2,2.2,9.8,6.1,12.6,0,19.2
25/07/2015 20:00,0.9,19.082,25.38,52.076,25.38,14.288,18.048,19.082,11.2,15.3,2,3.5,5.1,46.4,11.8,15.5,10.3,0,16.6,0.1,0.6,0.5,3.6,10.1,17.1,19.3,1.2,8.9,4,9.6,0,17.1
25/07/2015 21:00,1.7,20.68,25.192,50.76,24.44,12.784,20.304,17.014,18.2,12.5,2,4.2,4.2,42,9.5,17.9,6.9,0.8,17,0.2,0.8,1,4.6,7,12.6,24.1,0.4,5.4,2,7.7,0,10.2
25/07/2015 22:00,6.8,20.398,21.808,48.504,25.004,4.888,18.988,14.852,25.7,11,1.2,5.8,2.3,32.8,8.8,16.7,6.7,2.4,16,0.4,1.4,1.6,5.4,4.6,8.4,27.4,0,1.7,0.8,7.1,0.2,3
25/07/2015 23:00,7,15.322,7.708,64.86,16.544,3.384,19.364,14.006,21.2,4.5,0.3,1.4,0.7,25.4,8.2,17.1,2.5,4.5,15.4,0.4,1.9,2.2,6.7,2,2.8,28.7,0,0.4,0.1,5.4,0.2,0.9
26/07/2015 00:00,3,17.672,15.792,91.932,19.176,12.032,43.428,14.006,11.6,2,0,0,0.3,17.5,7.9,13.1,0.7,0.5,10.4,0.3,2.6,3.4,6.9,0.2,0.1,28.3,0,0,0,7.7,0,1.8
26/07/2015 01:00,2.2,15.134,28.576,98.7,16.356,13.536,51.7,14.57,9.3,2.5,0,0,0.5,15.5,14.6,15.3,3.7,0.3,10.5,0.2,2.5,4.1,7.4,0,0.1,26.7,0.1,0,0,7.4,0.1,3.2
26/07/2015 02:00,4,11.092,23.5,100,12.596,13.912,54.332,13.536,16.5,0.9,0,0,0.3,14.2,9.2,12.9,6.2,0.7,10.7,0.2,2,4.6,9.6,0,0,24.5,0.4,0,0,6.6,0,4.6
26/07/2015 03:00,3.9,13.724,16.544,100,10.716,12.596,57.34,12.032,20.7,0.2,0,0,0.9,13.2,7,11.7,6.5,0.1,10.9,0.6,1.8,5.3,10.1,0,0,20.8,0.8,0,0,5.4,0.1,5.1
26/07/2015 04:00,3.3,13.16,12.596,100,9.212,11.092,59.972,11.468,20,0.1,0,0,2.5,12.8,5.6,12.2,4.1,0,11,1.7,1.4,6.8,9.6,0,0,18.7,1.1,0,0,4,1.8,4.8
26/07/2015 05:00,3.2,11.374,11.468,100,8.084,12.032,61.1,10.622,13.7,0,0,0,5.1,13,4.8,13.4,1.6,0,11.8,3.9,1.1,8.2,9.1,0,0,17.1,1.1,0,0,3.8,6.1,3.9
26/07/2015 06:00,3.5,9.87,10.716,100,8.084,13.16,61.1,9.87,7.2,0,0,0,8.5,14.1,4.6,14.6,0.1,0,12.2,6.1,0.6,8.4,8.4,0,0,16.8,1.3,0,0.2,4.3,8.4,2.9
26/07/2015 07:00,3,11.562,10.528,82.72,9.4,16.356,58.844,9.306,3.4,0,0,0,12.2,16.2,4.6,15.1,0,0,10.7,7,0.3,8,6.8,0.1,0,17.9,2.6,0.1,1.2,5.1,7.4,2
26/07/2015 08:00,2.5,18.048,9.588,50.76,13.912,22.184,47.752,8.836,1.4,0,0,0,13.4,19.2,5,13.8,0,0,8,7.2,0.4,6.4,4.8,0.3,0,18.1,4.3,0.3,3.4,7.8,5.3,1.5
26/07/2015 09:00,3.5,30.832,13.536,33.652,17.484,27.072,36.096,8.742,1.8,0.1,0,0.2,12.6,21.4,7.2,10.1,0.4,1.2,7.2,6.7,0.3,5.4,4.3,0.5,0,16.9,5.3,1.3,5.1,13.9,2.7,1.8
26/07/2015 10:00,10.1,38.634,22.372,33.84,23.312,27.072,32.9,8.084,5.1,0,0,0.5,13,23.3,10.5,7.4,6.3,9.8,8.7,5.7,0.5,4.9,5.7,0.3,0,15.8,4.4,2.4,5.3,22.5,2.3,2.6
26/07/2015 11:00,15.8,32.618,35.72,41.172,25.568,27.072,34.968,14.006,9.9,0.1,0,0.3,14.2,25.4,16.8,5.8,12.7,22.3,11.4,5.6,0.9,4.7,8.2,0.7,0,15.2,2.7,4.2,7,32.7,3,4.9
26/07/2015 12:00,15.9,22.748,41.36,42.112,27.448,28.388,31.208,16.45,13.1,0.7,0.3,0.2,17.5,27.2,20.5,4.5,14.9,26.8,13.7,5.9,1.7,4.9,11.1,2.5,0,15.2,1.4,8.6,7.8,37.4,2.9,8.9
26/07/2015 13:00,15.8,16.45,34.78,40.984,27.072,25.38,27.072,14.382,13.2,1.1,0.3,0.1,20.1,28.5,19.4,4.2,15.2,25.5,17.3,6.8,2.9,4.9,13.9,6.2,0,15.2,0.8,11.6,8.5,37.4,2.5,13.3
26/07/2015 14:00,14.3,14.006,26.32,37.788,26.132,15.228,23.688,11.186,10.4,1,0.1,0.2,23.3,29.4,16.2,5.2,14.5,24.2,19.9,8.4,4.7,5.5,15.8,14.2,0.6,14.8,0.6,11,9.8,35.5,2.3,17.4
26/07/2015 15:00,12.5,12.502,20.304,40.044,25.568,11.092,28.388,9.212,6.1,1.5,0,4,25.4,30,14,6.8,12.2,23.1,19.9,9.6,6.5,6.5,15.8,25.5,7.6,14.4,0.7,9,12.5,33.8,2.2,20
26/07/2015 16:00,9.4,12.22,19.928,38.916,25.192,8.648,38.916,7.99,5.4,4.6,0.1,17.3,25.9,29.9,13.3,7.6,10.4,22.9,18.1,9.3,9.1,8.4,15.3,35,24.1,12.5,1.1,5.8,17,30.8,1.6,19.5
26/07/2015 17:00,8.4,12.69,26.884,37.788,24.816,6.768,50.76,7.426,4.6,13.3,0.3,28.2,20.3,28.1,12.3,6.9,9.6,18.8,17.2,9.5,12.7,10.4,14.5,35.4,32.5,11.6,2.8,2.3,22.5,26.2,0.9,17.5
26/07/2015 18:00,6.5,13.16,28.952,37.6,26.132,5.452,61.476,6.862,2.3,23.2,0.4,25.5,12.8,26.1,11.9,5.5,9.1,14.1,15.7,9,17.9,11.7,13.9,31.4,29.1,12.4,5.5,1.1,25.7,23.4,0.5,16.4
26/07/2015 19:00,3.2,14.476,27.26,37.788,28.952,9.588,68.056,8.084,2.5,27.5,0.5,21.9,6.8,23.6,10.4,4.4,8.4,11.8,15.2,8.2,22.2,11.7,13,29.4,22.7,16.4,6.1,0.9,26.9,21.8,0.2,19.2
26/07/2015 20:00,0.9,16.732,31.96,40.984,31.396,9.588,79.148,9.87,6.6,20.4,0.3,16.7,5,21.7,8.6,3.8,6.7,14.4,13.8,8.2,23.1,11.8,12.1,26.1,18.1,22.1,4.3,1.1,24.9,20,0.1,25.6
26/07/2015 21:00,0.2,18.236,31.772,39.668,31.584,7.896,87.232,10.152,12.5,14.4,0.3,13.4,4.5,23.3,7.6,4.9,4.6,16.9,14.3,8,20,12.7,12.9,20.4,13.9,27,3.4,1.1,20.3,19.5,0,28.4
26/07/2015 22:00,0,19.27,37.788,41.924,35.532,2.068,91.368,11.75,14.1,12.8,0.1,9.5,5.3,27,7.8,6.5,3.3,17.5,16.4,6.9,11.1,12.2,14.3,15.1,11.4,28.5,4.2,1,15.7,19.6,0,20.6
26/07/2015 23:00,0,18.988,23.688,55.648,29.328,0.94,99.264,10.528,7.8,6.5,0.1,3.1,5.1,28.9,6.2,7.4,0.5,11.5,18.7,5.1,6.7,11.1,17.6,8.9,8.1,27,4.6,0.4,6.1,15,0.1,10
27/07/2015 00:00,0,21.714,30.456,72.38,35.908,3.76,100,12.596,3.2,5.8,0,3.2,3.6,26.6,1.7,6.8,0.4,3.2,12.5,3.9,7.1,11.5,19.2,3.2,5.5,23.7,2.3,0,4.2,14.7,0.3,3.5
27/07/2015 01:00,0,19.646,60.536,73.508,28.952,6.204,100,15.322,2.4,4.2,0.2,1.9,2.8,26.6,7.2,12.9,1.5,2.2,12,4,4.8,15.6,23.1,2.4,5.8,20.1,2.6,0,2.7,13.6,0.7,0.9
27/07/2015 02:00,0.2,17.672,68.808,70.688,22.372,8.084,100,17.202,0.9,1.3,0.7,1.1,3.5,25.9,10.2,13.9,2.9,0.6,16.7,5.1,3.8,19.4,32.4,1.8,3.6,17.2,2.4,0,0.7,12.2,0.6,0.1
27/07/2015 03:00,0.5,16.732,62.416,67.868,18.048,12.032,100,17.672,0.1,0.2,0.6,0.3,3.1,21.6,9.6,12,2.7,0,17.6,7.5,3.1,21.2,37.6,1.8,0.9,14,1.7,0,0.1,11,0.4,0
27/07/2015 04:00,1.3,16.544,54.708,65.236,15.228,15.98,100,16.732,0,0,0.5,0,4.5,18,8.9,11.7,1.4,0,18.2,10.1,1.9,23.5,40,1.4,0,12.6,0.9,0,0,10.8,0.2,0.2
27/07/2015 05:00,2.3,16.826,50.76,64.296,16.356,14.852,100,14.57,0.1,0,0.3,0,6,15.5,8.4,13.3,0.2,0.1,20,11.2,0.5,24.5,42.7,1.1,0,11.4,0.2,0,0,11.6,0.3,0.8
27/07/2015 06:00,3,17.766,41.924,60.348,18.612,9.964,100,11.562,0.2,0,0.2,0,7,12,7.3,14.1,0,0.1,19.3,10,0,22.7,43.2,1.3,0,11,0,0,0,13.2,0.5,1.3
27/07/2015 07:00,2.6,20.398,33.276,46.06,21.432,3.384,96.82,9.024,0.4,0,0.2,0,7.4,8.3,5.4,13.8,0,0.1,17.9,8.7,0,19.9,40.7,2.1,0,11.3,0,0.1,0,12.6,2.1,1.7
27/07/2015 08:00,1,24.44,25.38,35.344,22.184,1.88,87.608,9.4,0.4,0.1,0.1,0,8,5.5,3.6,12.1,0,0,15.2,8.6,0.1,18,37.7,3.4,0,12.7,0,0.3,1.5,14.6,4.8,3.3
27/07/2015 09:00,0.3,31.396,22.56,26.508,16.92,7.708,81.592,11.092,0.4,0,0,0,8.9,4.1,5,8.7,0.3,0,13.6,10.2,0.2,16.4,35.3,7.2,0,14.1,0,1.2,5.4,14.5,8,7.4
27/07/2015 10:00,0.4,34.028,25.756,22.936,16.732,10.904,79.336,13.16,0.8,0,0,0.1,9.3,4.2,4.5,6,3.6,0.1,15.8,14.4,0.5,15.9,34.2,14.6,0.1,14.2,0.1,3.5,8.3,16.4,11.8,11.2
27/07/2015 11:00,0.2,29.234,20.868,22.748,17.108,10.904,71.064,17.86,2.3,0.7,0,0.2,10.8,4.4,4.9,5.1,8.4,0.4,20.4,17.9,0.6,14.8,34.5,21.6,0.6,13.2,0.2,5.8,16.7,26.1,16.2,13.8
27/07/2015 12:00,0,23.312,24.064,22.936,21.432,11.844,59.032,17.86,4.3,2.9,0,0.7,16,4.7,5.5,4.7,10.2,2.4,22,17,0.5,13.6,31.7,24.9,2.2,12.6,0.4,7.8,23.3,36.3,17,13.3
27/07/2015 13:00,0,18.706,24.44,25.38,24.252,12.596,43.428,19.928,6.1,5,0,3.4,23.6,5.8,3.8,4.6,8.1,7.3,20.5,12.7,0.3,13.7,27.4,23.5,5.4,11.8,0.6,9.9,20.7,42.8,15.5,11.4
27/07/2015 14:00,0,15.886,27.636,22.184,26.132,11.656,32.336,20.398,8.8,5.9,0,8.3,28.9,7.6,2.5,5.8,5,11.1,15.8,10.4,0.7,14.2,22.7,20.4,8.6,10.1,0.8,10.4,16.7,42.8,11,10.8
27/07/2015 15:00,0,12.69,25.004,23.5,27.072,8.648,25.944,17.578,13.3,6.3,0.4,11.1,26.7,10.4,1.5,7.7,2.7,10.8,11.9,11,2.9,14.1,20.3,15.2,9.5,10.8,0.9,8.5,13.3,39,6.1,10.5
27/07/2015 16:00,0,10.34,27.448,27.26,27.448,5.452,25.004,14.57,17.9,9,2.8,12.4,23.4,13.1,0.7,9.1,2.2,9.4,10.9,11.8,6.4,14.4,20,15.3,8.6,11.2,1,5.5,10.7,33.7,2.8,9.8
27/07/2015 17:00,0,10.058,33.652,32.336,28.764,3.572,27.26,12.596,19.5,15.6,7.1,12.3,20.9,13.1,0.3,9,3.4,11.8,13.2,12.6,9.8,15.7,21.1,16,5.1,12.7,0.9,2.9,9,29.6,1.2,9.6
27/07/2015 18:00,0,9.964,30.832,32.9,32.9,3.384,30.456,12.596,18.7,17.2,10.4,8.2,16.7,11.8,0.3,7.4,3.5,15.7,17.1,13.3,13.2,17.5,23.6,14.2,2.5,15.1,1.1,1.5,7.1,26.9,0.7,9.7
27/07/2015 19:00,0,10.246,25.192,36.472,33.276,4.7,38.728,13.63,14.2,11,10.4,2.8,12.4,11,0.7,5.6,3.5,20.3,22,13.5,15.7,18.1,27,5.2,5.3,18.2,2.6,1,4.7,23.3,0.6,9
27/07/2015 20:00,0,10.34,25.38,35.908,32.9,7.52,39.856,15.416,4.3,7.8,6.9,1,11.8,11.4,1.7,4,3.5,21.3,25.3,14.2,16.7,16.9,30.8,0.3,10.6,21.1,7.4,0.9,2.7,18.1,0.3,7.6
27/07/2015 21:00,0,10.528,24.064,35.532,32.336,12.596,40.984,16.826,0.8,9.3,4.5,1.8,13.1,11.9,2.9,2.1,1.2,19.9,25.4,13.5,16,15.9,32.4,2.8,10.4,24.6,13.9,0.8,3.6,10.3,0.2,5.7
27/07/2015 22:00,0,11.468,30.08,29.516,30.456,5.828,38.352,21.996,0.8,12.3,5.7,9.6,12,13,3.7,1.2,0.3,21,25.1,11.3,13,15.1,32.6,3.1,10,27.8,14.9,0.7,9.4,4.5,0.3,2.7
27/07/2015 23:00,0.2,11.092,16.92,41.924,26.696,2.256,35.532,29.14,1.1,8.5,6.2,8.3,10.4,12.4,3.6,0.8,0.1,8.8,24.7,9.1,8.8,13.7,33.2,1.8,8.7,29.7,10.1,0.7,5,1.9,0.3,0.8
28/07/2015 00:00,0.1,11.374,13.536,56.4,26.132,5.076,58.468,37.506,0.6,7.2,1.1,5.9,4.5,9.3,2.8,0.3,0,0.2,16.6,7.8,6.8,13.8,29.7,0.5,9.8,30.8,3.5,0.4,2,2.4,0.3,0.7
28/07/2015 01:00,0,12.22,36.472,58.092,21.244,9.964,59.408,44.368,0.9,7.7,3.1,5.4,3.5,9,14.2,2.3,0,0.2,9.5,7.2,5.7,14.2,24.9,0.1,9.6,30.6,2.3,0.6,2.3,3.2,0.1,0.8
28/07/2015 02:00,0,15.04,38.54,61.476,15.792,7.896,56.4,48.692,0.6,3.6,2.8,3.8,2.2,9.2,11.1,5.7,0,1.1,15.8,7,5.6,15.8,25.1,1.1,6.4,27.6,2.6,0.8,1.1,4.4,0,1
